id	hotCode	name	category	defaultDose	unit	route	isInjectable	majorCategory	subCategory
cmtgz3gsi0079hgyn85ssvqiz	100720601	アセトアミノフェン坐剤小児用100mg		1個		外用	FALSE	解熱鎮痛薬	アセトアミノフェン
cmtgz3gsi007ahgyn6gcaykga	100721301	アルピニー坐剤200		1個		外用	FALSE		
cmtgz3gsi007bhgynyj1vif6c	100722002	アンヒバ坐剤小児用200mg		1個		外用	FALSE		
cmtgz3gsi007chgyns2xq3mpm	100723701	カロナール坐剤200		1個		外用	FALSE	解熱鎮痛薬	アセトアミノフェン
cmtgz3gsi007dhgynz17dwayv	100725101	アセトアミノフェン坐剤小児用200mg		1個		外用	FALSE	解熱鎮痛薬	アセトアミノフェン
cmtgz3gsi007ehgyndkfprxhq	100727505	アスピリン		10g		内服	FALSE	抗血小板薬	
cmtgz3gsi007fhgyn0plaxrvo	100727508	アスピリン原末		10g		内服	FALSE	抗血小板薬	
cmtgz3gsi007ghgyneyreqagt	100727533	「純生」アスピリン		10g		内服	FALSE	抗血小板薬	
cmtgz3gsi007hhgyn2cjo077v	100729901	エテンザミド		1g		内服	FALSE		
cmtgz3gsi007ihgynr297dfqm	100740401	サルソニン静注0.25g		1管		注射・点滴	TRUE		
cmtgz3gsi007jhgynocsd112h	100742801	サルソニン静注0.5g		1管		注射・点滴	TRUE		
cmtgz3gsi007khgynf4g9jtnf	100743502	ザルソロン静注500mg		1管		注射・点滴	TRUE		
cmtgz3gsi007lhgynyk7j1rxp	100744201	サリチル酸ナトリウム静注0.5g		1管		注射・点滴	TRUE		
cmtgz3gsi007mhgynww3g8mah	100745901	ハフトロン静注0.5g		1管		注射・点滴	TRUE		
cmtgz3gsi007nhgynic67kb8n	100746601	サリチル酸Na静注0.5g		1管		注射・点滴	TRUE		
cmtgz3gsi007ohgynuusby6n2	100746603	ヘパルス静注0.5g		1管		注射・点滴	TRUE		
cmtgz3gsi007phgyndv20lwv8	100754101	ヨシピリン		1g		内服	FALSE		
cmtgz3gsi007qhgyn7kk0sla6	100757201	スルピリン		1g		内服	FALSE		
cmtgz3gsi007rhgyn5gbss2tg	100757207	スルピリン水和物「シオエ」原末		1g		内服	FALSE		
cmtgz3gsi007shgyndb1z9l4m	100757210	スルピリン水和物原末		1g		内服	FALSE		
cmtgz3gsi007thgyngoexfd8b	100757214	スルピリン水和物		1g		内服	FALSE		
cmtgz3gsi007uhgynic1p6y28	100758905	ミグレニン		1g		内服	FALSE		
cmtgz3gsi007vhgyn1hsytplu	100760201	メチロン注10%		1管		注射・点滴	TRUE		
cmtgz3gsi007whgynbzkmcs9p	100761901	スルピリン注25%		1管		注射・点滴	TRUE		
cmtgz3gsi007xhgynpwyrlzry	100761904	メチロン注25% 25%1mL		1管		注射・点滴	TRUE		
cmtgz3gsi007yhgynqcpt74d6	100761905	スルピリン注250mg		1管		注射・点滴	TRUE		
cmtgz3gsi007zhgyn0ljf26de	100761906	スルピリン注射液250mg		1管		注射・点滴	TRUE		
cmtgz3gsi0080hgynfehxsizm	100761907	スルピリン注「ヒシヤマ」25%		1管		注射・点滴	TRUE		
cmtgz3gsi0081hgynn5xzs1v3	100761908	スペロン注250mg		1管		注射・点滴	TRUE		
cmtgz3gsi0082hgyn5a324j7h	100761911	ボスピリン注射液250mg		1管		注射・点滴	TRUE		
cmtgz3gsi0083hgynts640v64	100761912	25%スルピリン注		1管		注射・点滴	TRUE		
cmtgz3gsi0084hgyn0zjlqb8s	100762603	メチロン注25% 25%2mL		1管		注射・点滴	TRUE		
cmtgz3gsi0085hgynkh5p0bk0	100762604	スルピリン注500mg		1管		注射・点滴	TRUE		
cmtgz3gsi0086hgynpqzk4w5n	100762605	スルピリン注射液500mg		1管		注射・点滴	TRUE		
cmtgz3gsi0087hgynsxa2bfp4	100762609	ボスピリン注射液500mg		1管		注射・点滴	TRUE		
cmtgz3gsi0088hgyntb8thful	100763301	スルピリン注「ミタ」50%		1管		注射・点滴	TRUE		
cmtgz3gsi0089hgynpglkbplw	100763302	50%スルピリン注		1管		注射・点滴	TRUE		
cmtgz3gsi008ahgyn7g9vz2do	100770101	インドメタシンカプセル25		1カプセル		内服	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsi008bhgynydbwwkt9	100772502	インテバンSP25		1カプセル		内服	FALSE		
cmtgz3gsi008chgynzkzk04nw	100778702	インテバンSP37.5		1カプセル		内服	FALSE		
cmtgz3gsi008dhgynh8jz0a5o	100779402	ランツジールコーワ錠30mg		1錠		内服	FALSE		
cmtgz3gsi008ehgynzads81y9	100781701	ミリダシン錠90mg		1錠		内服	FALSE		
cmtgz3gsi008fhgyni0h40xe7	100782401	インフリーカプセル100mg		1カプセル		内服	FALSE		
cmtgz3gsi008ghgyn3ytcp6u6	100783101	インフリーSカプセル200mg		1カプセル		内服	FALSE		
cmtgz3gsi008hhgynumzzz05b	100784802	インドメタシン坐剤シオエ12.5		1個		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsi008ihgyn8om2w9g6	100784805	インドメタシン坐剤12.5mg		1個		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsi008jhgynqifuxd7r	100785501	インドメタシン坐剤25		1個		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsi008khgynohqj2mjf	100785508	インデラニック坐剤25		1個		外用	FALSE		
cmtgz3gsi008lhgyne2cmo3rs	100785511	インドメタシン坐剤シオエ25		1個		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsi008mhgyntj51qhd6	100785518	インドメタシン坐剤(ツルハラ)25		1個		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsi008nhgynv5r3el26	100785525	ミカメタン坐剤25mg		1個		外用	FALSE		
cmtgz3gsi008ohgyn7i91sm9j	100785527	インメシン坐剤25		1個		外用	FALSE		
cmtgz3gsi008phgynqgdlgii8	100785536	インテバン坐剤25		1個		外用	FALSE		
cmtgz3gsi008qhgynd0z8sri2	100785537	インドメタシン坐剤25mg		1個		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj008rhgyn4n49qaed	100786201	インドメタシン坐剤50		1個		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj008shgynptc9ulz7	100786211	インデラニック坐剤50		1個		外用	FALSE		
cmtgz3gsj008thgyncnxw4dhl	100786215	インドメタシン坐剤シオエ50		1個		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj008uhgyncn9qqiz8	100786223	インドメタシン坐剤(ツルハラ)50		1個		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj008vhgynq9tolkoy	100786230	ミカメタン坐剤50mg		1個		外用	FALSE		
cmtgz3gsj008whgynj2ohc566	100786234	インメシン坐剤50		1個		外用	FALSE		
cmtgz3gsj008xhgynb6vxjjz2	100786248	インテバン坐剤50		1個		外用	FALSE		
cmtgz3gsj008yhgyn664rjl3q	100786249	インドメタシン坐剤50mg		1個		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj008zhgynui1rgggb	100793001	ジクロフェナクNa錠25mg		1錠		内服	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj0090hgynitgueieo	100793009	アデフロニック錠25mg		1錠		内服	FALSE		
cmtgz3gsj0091hgynm1mztaj7	100793021	ダイスパス錠25mg		1錠		内服	FALSE		
cmtgz3gsj0092hgyn1d55iz86	100793031	サンナックス錠25mg		1錠		内服	FALSE		
cmtgz3gsj0093hgyndz02rdas	100795402	ボルタレン錠25mg		1錠		内服	FALSE		
cmtgz3gsj0094hgyn1nz9tiu2	100798501	ナボールSRカプセル37.5		1カプセル		内服	FALSE		
cmtgz3gsj0095hgyn6scg6p0x	100799202	ボルタレンSRカプセル37.5mg		1カプセル		内服	FALSE		
cmtgz3gsj0096hgynr42xd1ok	100800501	サビスミンSRカプセル37.5mg		1カプセル		内服	FALSE		
cmtgz3gsj0097hgynml2gv3wg	100800502	ジクロフェナクNa徐放カプセル37.5mg		1カプセル		内服	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj0098hgynytz854vu	100802902	アデフロニックLカプセル37.5mg		1カプセル		内服	FALSE		
cmtgz3gsj0099hgynrruwhmpa	100803601	ダイスパスSRカプセル37.5mg		1カプセル		内服	FALSE		
cmtgz3gsj009ahgyn83be31yv	100806701	ジクロフェナクナトリウムSRカプセル37.5mg		1カプセル		内服	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj009bhgynt2v87isn	100813502	フェナゾックスカプセル50mg		1カプセル		内服	FALSE		
cmtgz3gsj009chgyng8ibk6wz	100817302	ボルタレンサポ12.5mg		1個		外用	FALSE		
cmtgz3gsj009dhgynkhu822te	100828902	ボルタレンサポ25mg		1個		外用	FALSE		
cmtgz3gsj009ehgyn1wtwabgy	100830201	ボンフェナック坐剤25		1個		外用	FALSE		
cmtgz3gsj009fhgynbaos4dv9	100845602	ボルタレンサポ50mg		1個		外用	FALSE		
cmtgz3gsj009ghgynu3csfiii	100847001	ボンフェナック坐剤50		1個		外用	FALSE		
cmtgz3gsj009hhgynm0w0beji	100860902	ソランタール錠50mg		1錠		内服	FALSE		
cmtgz3gsj009ihgynbgdo3y7v	100862302	ソランタール錠100mg		1錠		内服	FALSE		
cmtgz3gsj009jhgyn3y0d7mem	100877703	ペントイル錠100mg		1錠		内服	FALSE		
cmtgz3gsj009khgyna00afme7	100879103	ペントイル錠200mg		1錠		内服	FALSE		
cmtgz3gsj009lhgyntk4571vh	100887601	イブプロフェン顆粒20%		1g		内服	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj009mhgynqs7ty9rg	100888301	ブルフェン顆粒20%		1g		内服	FALSE		
cmtgz3gsj009nhgynm6jhbta7	100893701	イブプロフェン錠100mg		1錠		内服	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj009ohgynbjwygnnx	100907101	ブルフェン錠100		1錠		内服	FALSE		
cmtgz3gsj009phgynvasvb54d	100909501	モギフェン錠100mg		1錠		内服	FALSE		
cmtgz3gsj009qhgynbrtpys6m	100914901	ブルフェン錠200		1錠		内服	FALSE		
cmtgz3gsj009rhgyn3e5fyktc	100932301	ナイキサン錠100mg		1錠		内服	FALSE		
cmtgz3gsj009shgynfgidd92o	100940801	パラミヂンカプセル300mg		1カプセル		内服	FALSE		
cmtgz3gsj009thgynza8wgd9r	100944602	ニフラン錠75mg		1錠		内服	FALSE		
cmtgz3gsj009uhgynqoj97cwd	100947701	プラノプロフェン錠75mg		1錠		内服	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj009vhgyn03n1nzrj	100953801	プラノプロフェンカプセル75mg		1カプセル		内服	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj009whgynx7pcewfv	100959001	プラノプロフェン液1.5%MEEK		1mL		内服	FALSE		
cmtgz3gsj009xhgynae09ywuo	100960601	フロベン顆粒8%		1g		内服	FALSE		
cmtgz3gsj009yhgynpnj4htw0	100961301	フロベン錠40		1錠		内服	FALSE		
cmtgz3gsj009zhgynaqqk8vk2	100963701	アップノン錠40mg		1錠		内服	FALSE		
cmtgz3gsj00a0hgyngouh6ltq	100966801	ミグリステン錠20		1錠		内服	FALSE		
cmtgz3gsj00a1hgyny4p724wd	100969901	クリノリル錠50		1錠		内服	FALSE		
cmtgz3gsj00a2hgynaffm9ui3	100970501	クリノリル錠100		1錠		内服	FALSE		
cmtgz3gsj00a3hgyna8gbr5pq	100975008	ピロキシカムカプセル10mg		1カプセル		内服	FALSE		
cmtgz3gsj00a4hgynnck7r9ay	100977402	バキソカプセル10		1カプセル		内服	FALSE		
cmtgz3gsj00a5hgynzxpwwnga	100978115	ピロキシカムカプセル20mg		1カプセル		内服	FALSE		
cmtgz3gsj00a6hgynjbw9w38q	100980402	バキソカプセル20		1カプセル		内服	FALSE		
cmtgz3gsj00a7hgyngj2cz6l1	100984201	ロキソニン細粒10%		1g		内服	FALSE		
cmtgz3gsj00a8hgynwls44gvk	100985901	ロキソプロフェンNa細粒10%		1g		内服	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj00a9hgyn3gkob1hm	100986602	ロキソプロフェンナトリウム細粒10%		1g		内服	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj00aahgyn8gu7nsuc	100987302	ロゼオール細粒10%		1g		内服	FALSE		
cmtgz3gsj00abhgynjmjhn02k	100988001	ロキソニン錠60mg		1錠		内服	FALSE		
cmtgz3gsj00achgyn3iyzhatu	100989702	ロキソプロフェンNa錠60mg		1錠		内服	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj00adhgyn6nqqwxta	100990303	ロキソプロフェンナトリウム錠60mg		1錠		内服	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj00aehgyncuzkttlo	100991002	オキミナス錠60mg		1錠		内服	FALSE		
cmtgz3gsj00afhgyni3a7c1fy	101001501	ロキソマリン錠60mg		1錠		内服	FALSE		
cmtgz3gsj00aghgynf1vu3jgk	101002201	ロキフェン錠60mg		1錠		内服	FALSE		
cmtgz3gsj00ahhgynr45dgfrm	101006002	ロゼオール錠60mg		1錠		内服	FALSE		
cmtgz3gsj00aihgyn90sfa0gx	101011401	カルフェニール錠40mg		1錠		内服	FALSE		
cmtgz3gsj00ajhgynrqikhvc9	101012101	カルフェニール錠80mg		1錠		内服	FALSE		
cmtgz3gsj00akhgyn3j0stzpf	101027501	ノイロトロピン錠4単位		1錠		内服	FALSE		
cmtgz3gsj00alhgyn3rq6xlck	101028202	スルガム錠100mg		1錠		内服	FALSE		
cmtgz3gsj00amhgyn4sote56x	101030502	スルガム錠200mg		1錠		内服	FALSE		
cmtgz3gsj00anhgyn55sxtmem	101033601	チオガム錠200mg		1錠		内服	FALSE		
cmtgz3gsj00aohgynlrswm24y	101035001	アルボ錠100mg		1錠		内服	FALSE		
cmtgz3gsj00aphgyn7q6b9rxp	101038101	アルボ錠200mg		1錠		内服	FALSE		
cmtgz3gsj00aqhgynw45igjtz	101041101	レリフェン錠400mg		1錠		内服	FALSE		
cmtgz3gsj00arhgynv24jw8ds	101045901	ソレトン錠80		1錠		内服	FALSE		
cmtgz3gsj00ashgynd6s6nb6j	101046601	ペオン錠80		1錠		内服	FALSE		
cmtgz3gsj00athgyn6h1i2sim	101047301	フルカムカプセル13.5mg		1カプセル		内服	FALSE		
cmtgz3gsj00auhgyn7zeibr6v	101048001	フルカムカプセル27mg		1カプセル		内服	FALSE		
cmtgz3gsj00avhgynt752whmx	101049702	モーバー錠100mg		1錠		内服	FALSE		
cmtgz3gsj00awhgynk0ak09du	101050301	オークル錠100mg		1錠		内服	FALSE		
cmtgz3gsj00axhgyngk5g07ko	101051001	ハイペン錠100mg		1錠		内服	FALSE		
cmtgz3gsj00ayhgynbmjm12is	101052701	オステラック錠100		1錠		内服	FALSE		
cmtgz3gsj00azhgyneduyddqc	101053401	ハイペン錠200mg		1錠		内服	FALSE		
cmtgz3gsj00b0hgyn10roqpfg	101054101	オステラック錠200		1錠		内服	FALSE		
cmtgz3gsj00b1hgynvebqkxym	101055802	ジソペイン錠75		1錠		内服	FALSE		
cmtgz3gsj00b2hgyn2kr4mv8k	101056502	ソセゴン錠25mg		1錠		内服	FALSE		
cmtgz3gsj00b3hgynoh695uaq	101057201	ペルタゾン錠25		1錠		内服	FALSE		
cmtgz3gsj00b4hgynlyiquo6i	101058901	ペンタジン錠25		1錠		内服	FALSE		
cmtgz3gsj00b5hgynmf3mi6fd	101079401	キョーリンAP2配合顆粒		1g		内服	FALSE		
cmtgz3gsj00b6hgyn29rxhksl	101086202	ソセゴン注射液15mg		1管		注射・点滴	TRUE		
cmtgz3gsj00b7hgynm69lcm94	101089301	ペンタジン注射液15		1管		注射・点滴	TRUE		
cmtgz3gsj00b8hgyntbpduqe6	101090901	トスパリール注15		1管		注射・点滴	TRUE		
cmtgz3gsj00b9hgyngsqfh7vw	101091602	ソセゴン注射液30mg		1管		注射・点滴	TRUE		
cmtgz3gsj00bahgynfua02koq	101092301	ペンタゾシン注30mg		1管		注射・点滴	TRUE		
cmtgz3gsj00bbhgynmma2cax8	101094701	ペンタジン注射液30		1管		注射・点滴	TRUE		
cmtgz3gsj00bchgynnssu8i7i	101095401	カピステン筋注50mg		1管		注射・点滴	TRUE		
cmtgz3gsj00bdhgyn971cnv1v	101097803	ケトプロフェン筋注50mg		1管		注射・点滴	TRUE	解熱鎮痛薬	NSAIDs
cmtgz3gsj00behgyn6yyzkbdn	101098501	レペタン注0.2mg		1管		注射・点滴	TRUE		
cmtgz3gsj00bfhgynhv64ktyr	101099202	ブプレノルフィン注0.2mg		1管		注射・点滴	TRUE		
cmtgz3gsj00bghgyngd2nyqws	101101201	レペタン注0.3mg		1管		注射・点滴	TRUE		
cmtgz3gsj00bhhgyn0k8kj8bc	101102902	ブプレノルフィン注0.3mg		1管		注射・点滴	TRUE		
cmtgz3gsj00bihgyn6mrrv322	101105004	セダペイン注15		1管		注射・点滴	TRUE		
cmtgz3gsj00bjhgyn8p006q3t	101106701	ロピオン静注50mg		1管		注射・点滴	TRUE		
cmtgz3gsj00bkhgynubdtcamc	101108102	カシミタール静注		1管		注射・点滴	TRUE		
cmtgz3gsj00blhgynx42ncy5k	101109803	カシワドール静注		1管		注射・点滴	TRUE		
cmtgz3gsj00bmhgyndf43oup4	101111102	ザルソロイチン静注20mL		1管		注射・点滴	TRUE		
cmtgz3gsj00bnhgyn09nsb5wd	101115901	ピリツイン注		1管		注射・点滴	TRUE		
cmtgz3gsj00bohgynnyvsx8qn	101116601	カシロン静注10mL		1管		注射・点滴	TRUE		
cmtgz3gsj00bphgyn55qkb9nh	101120301	サイリジン注		1管		注射・点滴	TRUE		
cmtgz3gsj00bqhgyneemrs23t	101121001	ヤスラミン注		1管		注射・点滴	TRUE		
cmtgz3gsj00brhgyn9kaw1j14	101123402	ネオビタカイン注2mL		1管		注射・点滴	TRUE		
cmtgz3gsj00bshgynsklc345d	101124101	ジブカルソー注 2mL		1管		注射・点滴	TRUE		
cmtgz3gsj00bthgyn0nolr6xp	101125802	タイオゼット注2mL		1管		注射・点滴	TRUE		
cmtgz3gsj00buhgynmz7xm9xc	101126501	トリガイン注2mL		1管		注射・点滴	TRUE		
cmtgz3gsj00bvhgynj1o6z48p	101127202	ジカベリン注2mL		1管		注射・点滴	TRUE		
cmtgz3gsj00bwhgyndy4u9ts1	101128902	ネオビタカイン注5mL		1管		注射・点滴	TRUE		
cmtgz3gsj00bxhgynjq0c38h1	101129601	ジブカルソー注 5mL		1管		注射・点滴	TRUE		
cmtgz3gsj00byhgync6jlsz5m	101130202	タイオゼット注5mL		1管		注射・点滴	TRUE		
cmtgz3gsj00bzhgyn1pncdruk	101131901	トリガイン注5mL		1管		注射・点滴	TRUE		
cmtgz3gsj00c0hgyn20ks78rv	101132602	ジカベリン注5mL		1管		注射・点滴	TRUE		
cmtgz3gsj00c1hgynuqx4dpqi	101137101	ノイロトロピン注射液1.2単位		1管		注射・点滴	TRUE		
cmtgz3gsj00c2hgynjqo3v9e2	101138801	ノイロトロピン注射液3.6単位		1管		注射・点滴	TRUE		
cmtgz3gsj00c3hgynj56rj5lc	101139501	ローズモルゲン注3.6単位		1管		注射・点滴	TRUE		
cmtgz3gsj00c4hgynpd6u57vz	101140102	ナブトピン注		1管		注射・点滴	TRUE		
cmtgz3gsj00c5hgyn0gi0azea	101141801	ノルポート注		1管		注射・点滴	TRUE		
cmtgz3gsj00c6hgynlnk4e1lf	101146303	ケトプロフェン坐剤50mg		1個		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj00c7hgynmr5vsya1	101152403	ケトプロフェン坐剤75mg		1個		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3gsj00c8hgyne6az4dwz	101155502	バキソ坐剤20mg		1個		外用	FALSE		
cmtgz3gsj00c9hgyn3pe450ya	101156201	フェルデン坐剤20mg		1個		外用	FALSE		
cmtgz3gsj00cahgynddxftksm	101163001	レペタン坐剤0.2mg		1個		外用	FALSE		
cmtgz3gsj00cbhgyn3m5ipmp3	101164701	レペタン坐剤0.4mg		1個		外用	FALSE		
cmtgz3gsj00cchgynhrih6osf	101165401	ヒロポン錠		1錠		内服	FALSE		
cmtgz3gsj00cdhgyn52pow7my	101167801	アマンタジン塩酸塩散10%		1g		内服	FALSE		
cmtgz3gsj00cehgynhdmcx98l	101168502	アマンタジン塩酸塩細粒10%		1g		内服	FALSE		
cmtgz3gsj00cfhgynegmccshw	101168504	トーファルミン細粒10%		1g		内服	FALSE		
cmtgz3gsj00cghgynaq8twist	101169202	シンメトレル細粒10%		1g		内服	FALSE		
cmtgz3gsj00chhgyns69ug5sk	101171501	アマンタジン塩酸塩錠50mg		1錠		内服	FALSE		
cmtgz3gsj00cihgyntvhw3ax5	101171506	トーファルミン錠50		1錠		内服	FALSE		
cmtgz3gsj00cjhgynk9tm6jzu	101171509	ロティファミン錠50		1錠		内服	FALSE		
cmtgz3gsj00ckhgynppauiwxk	101171510	塩酸アマンタジン錠50		1錠		内服	FALSE		
cmtgz3gsj00clhgyn4v9mun9x	101172202	シンメトレル錠50mg		1錠		内服	FALSE		
cmtgz3gsj00cmhgynvuqd7kyy	101174601	アマンタジン塩酸塩錠100mg		1錠		内服	FALSE		
cmtgz3gsj00cnhgynoxwkbjht	101174607	ロティファミン錠100		1錠		内服	FALSE		
cmtgz3gsj00cohgyny2nbbuzt	101174609	トーファルミン錠100		1錠		内服	FALSE		
cmtgz3gsj00cphgyn4v5qp14c	101175302	シンメトレル錠100mg		1錠		内服	FALSE		
cmtgz3gsj00cqhgynizv7uxkv	101178401	タスモリン散1%		1g		内服	FALSE		
cmtgz3gsj00crhgynhhgb48jx	101178402	ビペリデン塩酸塩散1%		1g		内服	FALSE		
cmtgz3gsj00cshgynmzzqep75	101179101	アキネトン細粒1%		1g		内服	FALSE		
cmtgz3gsj00cthgyng37hgqw6	101180701	アキネトン錠1mg		1錠		内服	FALSE		
cmtgz3gsj00cuhgyn4rkexkz8	101181401	タスモリン錠1mg		1錠		内服	FALSE		
cmtgz3gsj00cvhgynwf93esgd	101181402	ビペリデン塩酸塩錠1mg		1錠		内服	FALSE		
cmtgz3gsj00cwhgyn9stihq3r	101182103	ビペリデン塩酸塩錠2mg		1錠		内服	FALSE		
cmtgz3gsj00cxhgyn0rt63ya4	101183801	アキネトン注射液5mg		1管		注射・点滴	TRUE		
cmtgz3gsj00cyhgynrpshsqky	101184501	タスモリン注5mg		1管		注射・点滴	TRUE		
cmtgz3gsj00czhgyndlyylotq	101184502	乳酸ビペリデン注5mg		1管		注射・点滴	TRUE		
cmtgz3gsj00d0hgyn4hdhovoz	101185201	パーキン糖衣錠(10)		1錠		内服	FALSE		
cmtgz3gsj00d1hgynfzg4fapm	101186901	パーキン糖衣錠(50)		1錠		内服	FALSE		
cmtgz3gsj00d2hgyn7nolv48u	101187601	パーキン散10%		1g		内服	FALSE		
cmtgz3gsj00d3hgyndg1gh204	101188302	ドパストン散98.5%		1g		内服	FALSE		
cmtgz3gsj00d4hgyn73msrtux	101191302	ドパゾール錠200mg		1錠		内服	FALSE		
cmtgz3gsj00d5hgynarjcay6k	101196802	ドパストンカプセル250mg		1カプセル		内服	FALSE		
cmtgz3gsj00d6hgyn4lgg9iud	101197502	ドパストン静注25mg		1管		注射・点滴	TRUE		
cmtgz3gsj00d7hgynime5vyun	101198202	ドパストン静注50mg		1管		注射・点滴	TRUE		
cmtgz3gsj00d8hgyndhqu41mo	101199903	トリフェジノン錠2mg		1錠		内服	FALSE		
cmtgz3gsj00d9hgyn5utsfpp2	101199906	トリヘキシフェニジル塩酸塩錠2mg		1錠		内服	FALSE	抗パーキンソン病薬	
cmtgz3gsj00dahgyncvhavn7z	101199907	パキソナール錠2mg		1錠		内服	FALSE		
cmtgz3gsj00dbhgyng7bbjfbk	101199908	アーテン錠(2mg)		1錠		内服	FALSE		
cmtgz3gsj00dchgyng7kam9bu	101199910	トリヘキシン錠2mg		1錠		内服	FALSE		
cmtgz3gsj00ddhgynwja6j0jr	101199911	パーキネス錠2		1錠		内服	FALSE		
cmtgz3gsj00dehgynebqkjxaf	101199919	塩酸トリヘキシフェニジル錠2mg		1錠		内服	FALSE	抗パーキンソン病薬	
cmtgz3gsj00dfhgynsqf9ehwb	101199920	セドリーナ錠2mg		1錠		内服	FALSE		
cmtgz3gsj00dghgynntnaj6zc	101200201	アーテン散1%		1g		内服	FALSE		
cmtgz3gsj00dhhgynw5vu07o3	101202601	パキソナール散1%		1g		内服	FALSE		
cmtgz3gsj00dihgyna57mrh98	101203303	トリヘキシフェニジル塩酸塩散1%		1g		内服	FALSE	抗パーキンソン病薬	
cmtgz3gsj00djhgynesn2ih3k	101205703	トリモール細粒2%		1g		内服	FALSE		
cmtgz3gsj00dkhgyn3wr6tieg	101206403	トリモール錠2mg		1錠		内服	FALSE		
cmtgz3gsj00dlhgynv55axygt	101207102	ペントナ散1%		1g		内服	FALSE		
cmtgz3gsj00dmhgyn3jw6qpdr	101208802	ペントナ錠4mg		1錠		内服	FALSE		
cmtgz3gsj00dnhgynnpcgl7ry	101209502	ブロモクリプチン錠2.5mg		1錠		内服	FALSE		
cmtgz3gsj00dohgyn5isflc58	101210102	エレナント錠2.5mg		1錠		内服	FALSE		
cmtgz3gsj00dphgyn67nv6j2k	101213201	パーロデル錠2.5mg		1錠		内服	FALSE		
cmtgz3gsj00dqhgynrygblgjy	101219403	メーレーン錠2.5mg		1錠		内服	FALSE		
cmtgz3gsj00drhgyniofx3ifw	101220001	コーパデル錠2.5mg		1錠		内服	FALSE		
cmtgz3gsj00dshgynqv0ypvzl	101222402	ドプス細粒20%		1g		内服	FALSE		
cmtgz3gsj00dthgynm4zd0n8i	101230901	ペルマックス錠50μg		1錠		内服	FALSE		
cmtgz3gsj00duhgynx21hr04e	101231601	ペルマックス錠250μg		1錠		内服	FALSE		
